return_id,order_id,product_id,return_date,reason,qty,supplier_id
R00475,O00475,P0199,2025-04-30,Defective,7,S007
R00476,O00476,P0143,2025-03-16,Expired,5,S003
R00477,O00477,P0405,2025-03-10,Wrong Item,2,S038
R00478,O00478,P0403,2025-03-02,Defective,1,S036
R00479,O00479,P0316,2025-02-11,Wrong Item,6,S023
R00480,O00480,P0093,2025-02-16,Expired,5,S014
R00481,O00481,P0473,2025-03-11,Defective,3,S049
R00482,O00482,P0417,2025-03-18,Damaged,9,S038
R00483,O00483,P0305,2025-04-02,Changed Mind,3,S037
R00484,O00484,P0224,2025-03-10,Defective,2,S020
R00485,O00485,P0497,2025-04-11,Expired,5,S009
R00486,O00486,P0291,2025-02-05,Defective,9,S006
R00487,O00487,P0428,2025-02-09,Wrong Item,8,S029
R00488,O00488,P0102,2025-02-24,Defective,6,S018
R00489,O00489,P0474,2025-02-12,Damaged,3,S028
R00490,O00490,P0267,2025-04-12,Defective,6,S040
R00491,O00491,P0355,2025-04-20,Changed Mind,5,S014
R00492,O00492,P0456,2025-04-17,Defective,1,S013
R00493,O00493,P0110,2025-02-02,Wrong Item,5,S015
R00494,O00494,P0462,2025-04-21,Defective,7,S040
R00495,O00495,P0330,2025-03-15,Damaged,9,S015
R00496,O00496,P0450,2025-02-06,Expired,1,S047
R00497,O00497,P0430,2025-03-20,Defective,3,S004
R00498,O00498,P0265,2025-03-30,Defective,8,S003
R00499,O00499,P0003,2025-03-18,Changed Mind,6,S033
R00500,O00500,P0085,2025-03-13,Damaged,5,S030
R00501,O00501,P0282,2025-02-06,Expired,2,S038
R00502,O00502,P0328,2025-02-26,Wrong Item,3,S009
R00503,O00503,P0304,2025-02-13,Defective,2,S038
R00504,O00504,P0450,2025-02-27,Expired,1,S047
R00505,O00505,P0454,2025-04-22,Wrong Item,7,S012
R00506,O00506,P0412,2025-03-17,Damaged,3,S002
R00507,O00507,P0117,2025-02-04,Damaged,7,S010
R00508,O00508,P0221,2025-03-30,Expired,7,S025
R00509,O00509,P0154,2025-04-14,Wrong Item,8,S028
R00510,O00510,P0153,2025-04-06,Damaged,1,S018
R00511,O00511,P0012,2025-03-01,Expired,5,S006
R00512,O00512,P0133,2025-02-03,Damaged,9,S023
R00513,O00513,P0482,2025-03-10,Damaged,7,S011
R00514,O00514,P0304,2025-02-22,Damaged,1,S038
R00515,O00515,P0293,2025-04-18,Changed Mind,8,S004
R00516,O00516,P0463,2025-02-12,Wrong Item,3,S043
R00517,O00517,P0300,2025-04-28,Expired,4,S047
R00518,O00518,P0228,2025-04-01,Expired,4,S003
R00519,O00519,P0271,2025-02-15,Wrong Item,8,S031
R00520,O00520,P0043,2025-04-26,Wrong Item,1,S048
R00521,O00521,P0432,2025-02-28,Wrong Item,8,S045
R00522,O00522,P0343,2025-04-06,Wrong Item,9,S034
R00523,O00523,P0326,2025-03-11,Defective,9,S009
R00524,O00524,P0302,2025-03-17,Expired,5,S026
R00525,O00525,P0498,2025-03-16,Defective,4,S009
R00526,O00526,P0364,2025-03-15,Damaged,4,S004
R00527,O00527,P0379,2025-02-15,Damaged,9,S015
R00528,O00528,P0427,2025-02-19,Expired,8,S005
R00529,O00529,P0493,2025-03-27,Damaged,7,S040
R00530,O00530,P0021,2025-04-10,Wrong Item,3,S045
R00531,O00531,P0407,2025-02-14,Defective,4,S037
R00532,O00532,P0107,2025-02-08,Wrong Item,9,S038
R00533,O00533,P0336,2025-04-12,Damaged,8,S049
R00534,O00534,P0303,2025-04-19,Defective,1,S014
R00535,O00535,P0117,2025-03-04,Wrong Item,3,S010
R00536,O00536,P0124,2025-04-13,Expired,2,S034
R00537,O00537,P0399,2025-02-26,Wrong Item,2,S033
R00538,O00538,P0281,2025-02-02,Damaged,8,S030
R00539,O00539,P0292,2025-04-08,Defective,6,S026
R00540,O00540,P0203,2025-04-18,Expired,6,S046
R00541,O00541,P0051,2025-03-26,Defective,4,S003
R00542,O00542,P0271,2025-04-02,Expired,1,S031
R00543,O00543,P0324,2025-04-20,Defective,7,S001
R00544,O00544,P0277,2025-03-14,Damaged,8,S004
R00545,O00545,P0141,2025-03-17,Expired,2,S004
R00546,O00546,P0470,2025-03-03,Changed Mind,2,S037
R00547,O00547,P0275,2025-04-11,Defective,1,S028
R00548,O00548,P0290,2025-03-07,Defective,4,S005
R00549,O00549,P0334,2025-04-26,Wrong Item,6,S030
R00550,O00550,P0381,2025-04-21,Expired,5,S025
R00551,O00551,P0452,2025-05-01,Changed Mind,4,S046
R00552,O00552,P0496,2025-02-23,Damaged,4,S047
R00553,O00553,P0373,2025-03-08,Wrong Item,7,S040
R00554,O00554,P0052,2025-04-20,Changed Mind,7,S023
R00555,O00555,P0494,2025-03-10,Expired,2,S015
R00556,O00556,P0027,2025-03-02,Changed Mind,7,S047
R00557,O00557,P0157,2025-03-16,Defective,2,S021
R00558,O00558,P0239,2025-04-25,Defective,4,S040
R00559,O00559,P0156,2025-03-08,Wrong Item,1,S022
R00560,O00560,P0291,2025-05-01,Expired,5,S006
R00561,O00561,P0136,2025-04-14,Expired,1,S011
R00562,O00562,P0144,2025-04-01,Changed Mind,4,S032
R00563,O00563,P0106,2025-02-15,Wrong Item,9,S034
R00564,O00564,P0420,2025-04-29,Expired,8,S047
R00565,O00565,P0158,2025-02-13,Defective,6,S006
R00566,O00566,P0146,2025-04-29,Changed Mind,8,S027
R00567,O00567,P0002,2025-03-03,Damaged,5,S009
R00568,O00568,P0433,2025-02-11,Defective,7,S002
R00569,O00569,P0077,2025-04-19,Wrong Item,8,S034
R00570,O00570,P0132,2025-02-10,Expired,7,S047
R00571,O00571,P0090,2025-04-24,Defective,4,S015
R00572,O00572,P0345,2025-02-03,Damaged,5,S035
R00573,O00573,P0350,2025-02-14,Damaged,6,S029
R00574,O00574,P0459,2025-04-21,Wrong Item,6,S025
R00575,O00575,P0263,2025-04-30,Defective,9,S024
R00576,O00576,P0351,2025-02-08,Changed Mind,2,S008
R00577,O00577,P0108,2025-04-13,Defective,6,S033
R00578,O00578,P0074,2025-02-25,Damaged,3,S008
R00579,O00579,P0039,2025-03-30,Wrong Item,2,S041
R00580,O00580,P0397,2025-03-09,Wrong Item,6,S047
R00581,O00581,P0159,2025-02-09,Changed Mind,4,S001
R00582,O00582,P0071,2025-03-03,Wrong Item,5,S034
R00583,O00583,P0447,2025-04-03,Wrong Item,5,S006
R00584,O00584,P0312,2025-03-22,Wrong Item,3,S006
R00585,O00585,P0241,2025-04-28,Wrong Item,4,S044
R00586,O00586,P0426,2025-03-30,Wrong Item,3,S008
R00587,O00587,P0445,2025-04-22,Damaged,7,S040
R00588,O00588,P0298,2025-03-17,Defective,1,S049
R00589,O00589,P0440,2025-03-22,Expired,6,S027
R00590,O00590,P0036,2025-03-29,Wrong Item,4,S013
R00591,O00591,P0084,2025-02-23,Expired,1,S030
R00592,O00592,P0452,2025-04-04,Expired,1,S046
R00593,O00593,P0374,2025-02-27,Damaged,5,S014
R00594,O00594,P0263,2025-02-22,Wrong Item,5,S024
R00595,O00595,P0310,2025-02-10,Expired,7,S003
R00596,O00596,P0385,2025-05-01,Wrong Item,4,S002
R00597,O00597,P0172,2025-04-11,Changed Mind,9,S026
R00598,O00598,P0376,2025-04-06,Changed Mind,4,S038
R00599,O00599,P0173,2025-02-11,Changed Mind,7,S047
R00600,O00600,P0362,2025-02-16,Expired,5,S014
R00601,O00601,P0047,2025-02-28,Changed Mind,5,S005
R00602,O00602,P0379,2025-02-04,Damaged,6,S015
R00603,O00603,P0141,2025-03-03,Damaged,8,S004
R00604,O00604,P0375,2025-02-07,Expired,5,S032
R00605,O00605,P0406,2025-03-06,Wrong Item,3,S033
R00606,O00606,P0118,2025-03-12,Defective,6,S017
R00607,O00607,P0277,2025-02-23,Wrong Item,2,S004
R00608,O00608,P0214,2025-03-11,Wrong Item,8,S010
R00609,O00609,P0220,2025-04-04,Wrong Item,8,S044
R00610,O00610,P0393,2025-02-18,Wrong Item,3,S007
R00611,O00611,P0026,2025-02-17,Defective,8,S032
R00612,O00612,P0009,2025-03-28,Changed Mind,9,S013
R00613,O00613,P0271,2025-03-08,Wrong Item,5,S031
R00614,O00614,P0010,2025-04-04,Damaged,5,S046
R00615,O00615,P0472,2025-03-18,Expired,6,S042
R00616,O00616,P0378,2025-03-26,Expired,7,S023
R00617,O00617,P0121,2025-02-22,Damaged,3,S020
R00618,O00618,P0125,2025-03-31,Wrong Item,5,S006
R00619,O00619,P0170,2025-03-15,Defective,1,S027
R00620,O00620,P0072,2025-04-03,Changed Mind,5,S028
R00621,O00621,P0152,2025-04-23,Expired,4,S005
R00622,O00622,P0208,2025-03-15,Changed Mind,1,S038
R00623,O00623,P0049,2025-02-27,Defective,7,S005
R00624,O00624,P0154,2025-03-23,Expired,1,S028
R00625,O00625,P0347,2025-02-08,Changed Mind,8,S001
R00626,O00626,P0293,2025-04-28,Defective,2,S004
R00627,O00627,P0068,2025-05-01,Changed Mind,5,S049
R00628,O00628,P0050,2025-02-28,Wrong Item,6,S038
R00629,O00629,P0152,2025-04-29,Defective,9,S005
R00630,O00630,P0019,2025-04-05,Changed Mind,7,S030
R00631,O00631,P0100,2025-03-15,Wrong Item,6,S050
R00632,O00632,P0060,2025-03-01,Wrong Item,5,S014
R00633,O00633,P0167,2025-05-02,Defective,6,S014
R00634,O00634,P0202,2025-04-19,Damaged,4,S023
R00635,O00635,P0345,2025-02-11,Expired,1,S035
R00636,O00636,P0146,2025-03-08,Defective,9,S027
R00637,O00637,P0403,2025-03-06,Wrong Item,5,S036
R00638,O00638,P0164,2025-02-28,Wrong Item,8,S046
R00639,O00639,P0458,2025-04-05,Defective,7,S018
R00640,O00640,P0481,2025-02-03,Damaged,8,S022
R00641,O00641,P0439,2025-04-17,Expired,1,S043
R00642,O00642,P0242,2025-03-09,Changed Mind,9,S019
R00643,O00643,P0069,2025-02-02,Defective,1,S040
R00644,O00644,P0175,2025-04-20,Expired,3,S047
R00645,O00645,P0049,2025-04-13,Expired,8,S005
R00646,O00646,P0483,2025-04-30,Wrong Item,1,S023
R00647,O00647,P0108,2025-04-24,Changed Mind,1,S033
R00648,O00648,P0226,2025-04-10,Defective,6,S004
R00649,O00649,P0161,2025-04-17,Wrong Item,5,S041
R00650,O00650,P0119,2025-04-24,Wrong Item,6,S010
R00651,O00651,P0149,2025-04-12,Damaged,3,S050
R00652,O00652,P0465,2025-02-22,Expired,6,S044
R00653,O00653,P0150,2025-04-15,Defective,2,S019
R00654,O00654,P0432,2025-02-21,Defective,8,S045
R00655,O00655,P0293,2025-02-19,Defective,6,S004
R00656,O00656,P0143,2025-02-24,Wrong Item,4,S003
R00657,O00657,P0419,2025-04-11,Damaged,4,S031
R00658,O00658,P0476,2025-04-12,Changed Mind,7,S009
R00659,O00659,P0455,2025-04-04,Wrong Item,3,S026
R00660,O00660,P0160,2025-02-14,Changed Mind,3,S005
R00661,O00661,P0011,2025-02-10,Damaged,6,S035
R00662,O00662,P0138,2025-03-30,Expired,9,S008
R00663,O00663,P0457,2025-02-05,Defective,1,S040
R00664,O00664,P0078,2025-04-13,Changed Mind,5,S003
R00665,O00665,P0077,2025-02-05,Wrong Item,1,S034
R00666,O00666,P0441,2025-03-06,Changed Mind,1,S005
R00667,O00667,P0254,2025-02-13,Expired,3,S021
R00668,O00668,P0409,2025-04-24,Defective,3,S033
R00669,O00669,P0258,2025-03-03,Changed Mind,4,S004
R00670,O00670,P0320,2025-03-11,Expired,3,S013
R00671,O00671,P0291,2025-02-20,Wrong Item,6,S006
R00672,O00672,P0263,2025-04-13,Damaged,4,S024
R00673,O00673,P0085,2025-04-21,Wrong Item,8,S030
R00674,O00674,P0146,2025-03-06,Defective,1,S027
R00675,O00675,P0323,2025-03-19,Wrong Item,8,S020
R00676,O00676,P0042,2025-02-26,Wrong Item,1,S021
R00677,O00677,P0374,2025-02-16,Wrong Item,1,S014
R00678,O00678,P0125,2025-04-25,Wrong Item,7,S006
R00679,O00679,P0167,2025-04-27,Defective,1,S014
R00680,O00680,P0425,2025-04-30,Expired,9,S029
R00681,O00681,P0241,2025-02-28,Changed Mind,8,S044
R00682,O00682,P0459,2025-04-21,Damaged,1,S025
R00683,O00683,P0487,2025-04-15,Changed Mind,2,S021
R00684,O00684,P0280,2025-03-16,Changed Mind,2,S049
R00685,O00685,P0188,2025-02-08,Damaged,2,S022
R00686,O00686,P0302,2025-04-10,Defective,6,S026
R00687,O00687,P0019,2025-02-22,Damaged,4,S030
R00688,O00688,P0068,2025-04-03,Defective,8,S049
R00689,O00689,P0218,2025-04-03,Changed Mind,1,S022
R00690,O00690,P0102,2025-03-09,Defective,4,S018
R00691,O00691,P0042,2025-04-19,Expired,5,S021
R00692,O00692,P0288,2025-03-24,Damaged,9,S045
R00693,O00693,P0167,2025-02-10,Expired,5,S014
R00694,O00694,P0109,2025-03-09,Changed Mind,3,S024
R00695,O00695,P0494,2025-02-25,Damaged,4,S015
R00696,O00696,P0036,2025-02-13,Changed Mind,7,S013
R00697,O00697,P0232,2025-03-07,Expired,1,S047
R00698,O00698,P0229,2025-04-10,Changed Mind,6,S041
R00699,O00699,P0353,2025-02-25,Damaged,8,S041
R00700,O00700,P0164,2025-03-08,Damaged,1,S046
R00701,O00701,P0387,2025-03-31,Changed Mind,8,S040
R00702,O00702,P0073,2025-03-07,Damaged,7,S031
R00703,O00703,P0136,2025-04-03,Damaged,1,S011
R00704,O00704,P0353,2025-03-16,Changed Mind,9,S041
R00705,O00705,P0379,2025-03-29,Expired,3,S015
R00706,O00706,P0070,2025-04-27,Damaged,2,S032
R00707,O00707,P0425,2025-03-03,Damaged,7,S029
R00708,O00708,P0487,2025-03-28,Damaged,3,S021
R00709,O00709,P0196,2025-04-01,Damaged,1,S045
R00710,O00710,P0269,2025-03-31,Changed Mind,3,S036
R00711,O00711,P0049,2025-03-15,Expired,6,S005
R00712,O00712,P0316,2025-04-06,Expired,3,S023
R00713,O00713,P0130,2025-04-01,Defective,5,S048
R00714,O00714,P0444,2025-02-12,Damaged,9,S010
R00715,O00715,P0005,2025-02-06,Damaged,7,S013
R00716,O00716,P0428,2025-02-05,Defective,2,S029
R00717,O00717,P0027,2025-05-02,Expired,1,S047
R00718,O00718,P0160,2025-02-12,Wrong Item,7,S005
R00719,O00719,P0149,2025-02-23,Wrong Item,4,S050
R00720,O00720,P0264,2025-03-22,Expired,7,S009
R00721,O00721,P0230,2025-03-08,Damaged,6,S045
R00722,O00722,P0200,2025-03-07,Wrong Item,7,S003
R00723,O00723,P0050,2025-04-28,Changed Mind,4,S038
R00724,O00724,P0067,2025-04-05,Changed Mind,3,S001
R00725,O00725,P0300,2025-03-22,Defective,5,S047
R00726,O00726,P0381,2025-03-26,Expired,3,S025
R00727,O00727,P0058,2025-04-08,Expired,3,S017
R00728,O00728,P0259,2025-04-22,Wrong Item,4,S030
R00729,O00729,P0342,2025-04-01,Damaged,8,S009
R00730,O00730,P0326,2025-04-18,Expired,2,S009
R00731,O00731,P0130,2025-03-29,Wrong Item,4,S048
R00732,O00732,P0215,2025-04-27,Wrong Item,3,S039
R00733,O00733,P0172,2025-02-27,Expired,7,S026
R00734,O00734,P0258,2025-04-05,Wrong Item,2,S004
R00735,O00735,P0102,2025-02-21,Defective,1,S018
R00736,O00736,P0209,2025-03-14,Defective,1,S035
R00737,O00737,P0291,2025-02-23,Expired,6,S006
R00738,O00738,P0354,2025-03-06,Damaged,3,S037
R00739,O00739,P0471,2025-05-01,Defective,7,S008
R00740,O00740,P0286,2025-03-07,Defective,8,S008
R00741,O00741,P0116,2025-04-24,Expired,5,S004
R00742,O00742,P0264,2025-04-01,Changed Mind,5,S009
R00743,O00743,P0150,2025-02-07,Wrong Item,2,S019
R00744,O00744,P0300,2025-02-26,Defective,8,S047
R00745,O00745,P0442,2025-04-30,Changed Mind,1,S020
R00746,O00746,P0036,2025-04-28,Damaged,9,S013
R00747,O00747,P0453,2025-04-17,Changed Mind,1,S043
R00748,O00748,P0333,2025-02-10,Expired,1,S035
R00749,O00749,P0477,2025-02-21,Damaged,1,S029
R00750,O00750,P0287,2025-03-31,Damaged,7,S026
R00751,O00751,P0303,2025-04-30,Changed Mind,4,S014
R00752,O00752,P0311,2025-02-06,Expired,7,S033
R00753,O00753,P0208,2025-03-04,Defective,5,S038
R00754,O00754,P0106,2025-05-01,Changed Mind,7,S034
R00755,O00755,P0446,2025-04-13,Defective,7,S038
R00756,O00756,P0158,2025-02-20,Changed Mind,4,S006
R00757,O00757,P0121,2025-04-17,Defective,2,S020
R00758,O00758,P0055,2025-03-23,Changed Mind,8,S010
R00759,O00759,P0400,2025-03-26,Damaged,2,S030
R00760,O00760,P0012,2025-04-16,Wrong Item,9,S006
R00761,O00761,P0145,2025-02-22,Damaged,5,S003
R00762,O00762,P0400,2025-04-12,Defective,9,S030
R00763,O00763,P0396,2025-04-13,Expired,9,S015
R00764,O00764,P0136,2025-03-27,Damaged,8,S011
R00765,O00765,P0468,2025-02-26,Wrong Item,8,S004
R00766,O00766,P0003,2025-05-01,Defective,4,S033
R00767,O00767,P0144,2025-05-01,Damaged,4,S032
R00768,O00768,P0030,2025-03-22,Changed Mind,2,S021
R00769,O00769,P0237,2025-04-14,Expired,4,S047
R00770,O00770,P0279,2025-02-11,Defective,4,S006
R00771,O00771,P0348,2025-04-20,Damaged,6,S040
R00772,O00772,P0115,2025-02-13,Defective,3,S029
R00773,O00773,P0104,2025-03-06,Changed Mind,2,S015
R00774,O00774,P0118,2025-04-13,Wrong Item,8,S017
R00775,O00775,P0005,2025-03-26,Damaged,2,S013
R00776,O00776,P0468,2025-02-03,Defective,8,S004
R00777,O00777,P0360,2025-02-25,Defective,7,S005
R00778,O00778,P0248,2025-02-13,Defective,3,S034
R00779,O00779,P0364,2025-03-11,Wrong Item,6,S004
R00780,O00780,P0321,2025-02-12,Defective,6,S040
R00781,O00781,P0121,2025-02-07,Expired,5,S020
R00782,O00782,P0286,2025-03-14,Expired,8,S008
R00783,O00783,P0149,2025-03-06,Defective,5,S050
R00784,O00784,P0084,2025-03-27,Expired,7,S030
R00785,O00785,P0454,2025-03-14,Damaged,6,S012
R00786,O00786,P0406,2025-02-21,Expired,7,S033
R00787,O00787,P0466,2025-03-29,Defective,9,S036
R00788,O00788,P0456,2025-04-08,Changed Mind,3,S013
R00789,O00789,P0231,2025-04-24,Damaged,7,S018
R00790,O00790,P0288,2025-04-02,Wrong Item,3,S045
R00791,O00791,P0161,2025-03-01,Defective,2,S041
R00792,O00792,P0272,2025-03-31,Wrong Item,7,S006
R00793,O00793,P0460,2025-02-04,Changed Mind,4,S033
R00794,O00794,P0038,2025-05-02,Wrong Item,1,S034
R00795,O00795,P0500,2025-04-19,Defective,6,S026
R00796,O00796,P0226,2025-03-12,Defective,6,S004
R00797,O00797,P0142,2025-02-11,Changed Mind,6,S025
R00798,O00798,P0292,2025-04-07,Defective,2,S026
R00799,O00799,P0481,2025-03-13,Changed Mind,1,S022
R00800,O00800,P0151,2025-04-23,Changed Mind,3,S021
R00801,O00801,P0114,2025-03-02,Defective,2,S005
R00802,O00802,P0237,2025-02-15,Expired,6,S047
R00803,O00803,P0066,2025-02-13,Changed Mind,6,S004
R00804,O00804,P0361,2025-03-30,Defective,5,S019
R00805,O00805,P0341,2025-03-26,Expired,5,S011
R00806,O00806,P0258,2025-04-07,Changed Mind,9,S004
R00807,O00807,P0475,2025-03-08,Expired,5,S031
R00808,O00808,P0249,2025-03-27,Damaged,6,S045
R00809,O00809,P0457,2025-02-28,Damaged,4,S040
R00810,O00810,P0449,2025-03-19,Expired,1,S023
R00811,O00811,P0331,2025-03-12,Changed Mind,4,S024
R00812,O00812,P0323,2025-04-14,Defective,2,S020
R00813,O00813,P0180,2025-02-12,Wrong Item,3,S026
R00814,O00814,P0190,2025-04-01,Defective,7,S026
R00815,O00815,P0407,2025-04-21,Wrong Item,7,S037
R00816,O00816,P0154,2025-03-23,Wrong Item,1,S028
R00817,O00817,P0196,2025-04-20,Changed Mind,8,S045
R00818,O00818,P0466,2025-03-12,Expired,7,S036
R00819,O00819,P0311,2025-04-22,Defective,1,S033
R00820,O00820,P0262,2025-03-11,Expired,8,S031
R00821,O00821,P0419,2025-04-17,Damaged,2,S031
R00822,O00822,P0406,2025-03-09,Changed Mind,8,S033
R00823,O00823,P0427,2025-04-08,Changed Mind,3,S005
R00824,O00824,P0143,2025-03-02,Damaged,7,S003
R00825,O00825,P0342,2025-03-02,Defective,6,S009
R00826,O00826,P0316,2025-02-24,Damaged,5,S023
R00827,O00827,P0101,2025-04-28,Defective,2,S034
R00828,O00828,P0244,2025-04-04,Wrong Item,2,S041
R00829,O00829,P0490,2025-03-16,Changed Mind,1,S036
R00830,O00830,P0012,2025-02-10,Defective,9,S006
R00831,O00831,P0239,2025-02-09,Expired,8,S040
R00832,O00832,P0049,2025-03-12,Expired,8,S005
R00833,O00833,P0042,2025-04-10,Changed Mind,1,S021
R00834,O00834,P0166,2025-03-07,Damaged,5,S049
R00835,O00835,P0082,2025-02-13,Damaged,6,S044
R00836,O00836,P0429,2025-02-07,Defective,2,S047
R00837,O00837,P0291,2025-04-29,Damaged,5,S006
R00838,O00838,P0158,2025-03-24,Changed Mind,6,S006
R00839,O00839,P0216,2025-04-03,Defective,9,S017
R00840,O00840,P0490,2025-03-10,Wrong Item,1,S036
R00841,O00841,P0158,2025-04-21,Damaged,3,S006
R00842,O00842,P0462,2025-04-27,Damaged,9,S040
R00843,O00843,P0134,2025-03-12,Defective,1,S016
R00844,O00844,P0067,2025-04-25,Expired,1,S001
R00845,O00845,P0336,2025-02-06,Damaged,1,S049
R00846,O00846,P0007,2025-02-27,Changed Mind,7,S048
R00847,O00847,P0436,2025-03-02,Damaged,5,S036
R00848,O00848,P0014,2025-02-11,Wrong Item,6,S005
R00849,O00849,P0073,2025-03-19,Damaged,8,S031
R00850,O00850,P0399,2025-02-15,Expired,2,S033
R00851,O00851,P0405,2025-03-17,Damaged,2,S038
R00852,O00852,P0163,2025-04-19,Defective,3,S026
R00853,O00853,P0066,2025-03-05,Damaged,3,S004
R00854,O00854,P0347,2025-03-24,Expired,3,S001
R00855,O00855,P0130,2025-02-12,Defective,4,S048
R00856,O00856,P0419,2025-02-27,Changed Mind,3,S031
R00857,O00857,P0466,2025-02-22,Defective,2,S036
R00858,O00858,P0206,2025-03-12,Wrong Item,9,S045
R00859,O00859,P0276,2025-03-24,Defective,6,S011
R00860,O00860,P0466,2025-04-12,Changed Mind,3,S036
R00861,O00861,P0256,2025-03-29,Damaged,9,S006
R00862,O00862,P0266,2025-04-03,Defective,4,S031
R00863,O00863,P0025,2025-03-24,Defective,4,S018
R00864,O00864,P0450,2025-03-28,Defective,8,S047
R00865,O00865,P0281,2025-04-02,Defective,7,S030
R00866,O00866,P0253,2025-04-05,Changed Mind,7,S022
R00867,O00867,P0310,2025-02-04,Expired,7,S003
R00868,O00868,P0289,2025-02-26,Expired,5,S044
R00869,O00869,P0164,2025-04-11,Defective,7,S046
R00870,O00870,P0095,2025-04-25,Changed Mind,4,S011
R00871,O00871,P0270,2025-03-05,Changed Mind,8,S024
R00872,O00872,P0321,2025-02-18,Defective,9,S040
R00873,O00873,P0110,2025-02-14,Wrong Item,3,S015
R00874,O00874,P0336,2025-04-02,Defective,7,S049
R00875,O00875,P0310,2025-02-08,Wrong Item,9,S003
R00876,O00876,P0238,2025-04-09,Defective,1,S008
R00877,O00877,P0381,2025-04-30,Wrong Item,2,S025
R00878,O00878,P0436,2025-02-10,Wrong Item,7,S036
R00879,O00879,P0387,2025-03-21,Defective,2,S040
R00880,O00880,P0483,2025-03-07,Wrong Item,7,S023
R00881,O00881,P0425,2025-03-14,Damaged,1,S029
R00882,O00882,P0390,2025-02-16,Expired,3,S006
R00883,O00883,P0025,2025-03-02,Changed Mind,5,S018
R00884,O00884,P0141,2025-03-03,Wrong Item,6,S004
R00885,O00885,P0117,2025-04-27,Wrong Item,9,S010
R00886,O00886,P0482,2025-03-27,Changed Mind,9,S011
R00887,O00887,P0392,2025-04-22,Wrong Item,3,S003
R00888,O00888,P0405,2025-02-16,Changed Mind,8,S038
R00889,O00889,P0482,2025-04-10,Defective,4,S011
R00890,O00890,P0452,2025-02-06,Damaged,7,S046
R00891,O00891,P0025,2025-02-09,Damaged,6,S018
R00892,O00892,P0079,2025-03-13,Expired,8,S050
R00893,O00893,P0068,2025-03-12,Wrong Item,6,S049
R00894,O00894,P0173,2025-03-28,Expired,4,S047
R00895,O00895,P0444,2025-03-11,Defective,2,S010
R00896,O00896,P0012,2025-02-21,Damaged,7,S006
R00897,O00897,P0288,2025-03-20,Defective,4,S045
R00898,O00898,P0128,2025-03-05,Defective,9,S043
R00899,O00899,P0096,2025-02-11,Wrong Item,9,S039
R00900,O00900,P0092,2025-04-04,Defective,7,S021
R00901,O00901,P0141,2025-03-27,Damaged,5,S004
R00902,O00902,P0031,2025-03-21,Expired,3,S026
R00903,O00903,P0334,2025-03-01,Damaged,3,S030
R00904,O00904,P0020,2025-02-21,Wrong Item,9,S050
R00905,O00905,P0146,2025-05-01,Damaged,9,S027
R00906,O00906,P0477,2025-02-06,Changed Mind,4,S029
R00907,O00907,P0316,2025-02-20,Expired,1,S023
R00908,O00908,P0447,2025-04-28,Changed Mind,5,S006
R00909,O00909,P0390,2025-04-12,Changed Mind,8,S006
R00910,O00910,P0160,2025-04-11,Wrong Item,4,S005
R00911,O00911,P0349,2025-02-28,Defective,4,S022
R00912,O00912,P0043,2025-02-12,Changed Mind,9,S048
R00913,O00913,P0254,2025-03-18,Damaged,9,S021
R00914,O00914,P0130,2025-03-12,Defective,7,S048
R00915,O00915,P0060,2025-02-13,Damaged,8,S014
R00916,O00916,P0151,2025-03-21,Damaged,4,S021
R00917,O00917,P0467,2025-02-22,Defective,8,S048
R00918,O00918,P0287,2025-03-24,Defective,6,S026
R00919,O00919,P0499,2025-04-03,Damaged,3,S010
R00920,O00920,P0005,2025-03-05,Wrong Item,7,S013
R00921,O00921,P0467,2025-03-09,Expired,3,S048
R00922,O00922,P0418,2025-04-09,Expired,7,S013
R00923,O00923,P0266,2025-03-13,Wrong Item,5,S031
R00924,O00924,P0345,2025-03-15,Defective,4,S035
R00925,O00925,P0130,2025-02-09,Damaged,3,S048
R00926,O00926,P0382,2025-03-02,Expired,8,S017
R00927,O00927,P0267,2025-03-12,Damaged,4,S040
R00928,O00928,P0178,2025-03-10,Wrong Item,8,S048
R00929,O00929,P0253,2025-03-31,Damaged,3,S022
R00930,O00930,P0415,2025-02-28,Wrong Item,9,S010
R00931,O00931,P0056,2025-03-10,Defective,6,S010
R00932,O00932,P0463,2025-04-29,Wrong Item,5,S043
R00933,O00933,P0457,2025-02-17,Wrong Item,5,S040
R00934,O00934,P0471,2025-04-28,Expired,3,S008
R00935,O00935,P0083,2025-03-15,Damaged,2,S005
R00936,O00936,P0393,2025-04-05,Expired,6,S007
R00937,O00937,P0099,2025-03-06,Changed Mind,1,S038
